date,USDMXN,USDTRY,USDILS,USDCNH,USDCNY,USDSGD,USDHKD,USDBRL,USDTWD,USDZAR,USDPLN,USDHUF,USDCZK,USDRUB,USDEUR,USDGBP,USDTRL,USDMAD,USDSOS,USDCHF,USDCAD,USDCOP,USDPEN,USDARS,USDNOK,USDDKK,USDNZD,USDAUD,USDKRW,USDCLP,ARSUSD,ARSCNY,ARSBRL,ARSRUB,ARSEUR,ARSGBP,ARSCHF,ARSCAD,ARSAUD,AUDUSD,AUDTRY,AUDILS,AUDCNY,AUDSGD,AUDHKD,AUDKRW,AUDBRL,AUDTWD,AUDZAR,AUDPLN,AUDHUF,AUDCZK,AUDRUB,AUDEUR,AUDGBP,AUDCHF,AUDCAD,AUDARS,AUDNOK,AUDDKK,AUDNZD,BRLUSD,BRLCNY,BRLKRW,BRLRUB,BRLGBP,BRLCHF,BRLCAD,BRLCLP,BRLEUR,BRLARS,CADMXN,CADUSD,CADTRY,CADILS,CADCNY,CADSGD,CADHKD,CADKRW,CADBRL,CADTWD,CADZAR,CADPLN,CADHUF,CADCZK,CADRUB,CADEUR,CADGBP,CADMAD,CADCHF,CADCOP,CADARS,CADNOK,CADDKK,CADNZD,CADAUD,CHFMXN,CHFUSD,CHFTRY,CHFILS,CHFCNY,CHFSGD,CHFHKD,CHFKRW,CHFBRL,CHFZAR,CHFPLN,CHFHUF,CHFCZK,CHFRUB,CHFEUR,CHFGBP,CHFCAD,CHFNOK,CHFDKK,CHFNZD,CHFAUD,CLPUSD,CNHUSD,CNHHKD,CNYUSD,CNYCNH,CNYSGD,CNYHKD,CNYKRW,CNYTWD,CNYRUB,CNYEUR,CNYGBP,CNYCHF,CNYCAD,CNYNZD,CNYAUD,COPUSD,COPILS,COPEUR,COPPEN,COPARS,CZKUSD,CZKPLN,CZKHUF,CZKRUB,CZKEUR,CZKGBP,CZKCHF,DKKUSD,DKKCNY,DKKRUB,DKKEUR,DKKGBP,DKKCHF,DKKNOK,EURMXN,EURUSD,EURTRY,EURILS,EURCNH,EURCNY,EURSGD,EURHKD,EURKRW,EURBRL,EURTWD,EURZAR,EURPLN,EURHUF,EURCZK,EURRUB,EURGBP,EURTRL,EURMAD,EURSOS,EURCHF,EURCAD,EURCOP,EURPEN,EURARS,EURNOK,EURDKK,EURNZD,EURAUD,EURCLP,GBPMXN,GBPUSD,GBPTRY,GBPILS,GBPCNY,GBPSGD,GBPHKD,GBPKRW,GBPBRL,GBPTWD,GBPZAR,GBPPLN,GBPHUF,GBPCZK,GBPRUB,GBPEUR,GBPMAD,GBPCHF,GBPCAD,GBPCOP,GBPCLP,GBPARS,GBPNOK,GBPDKK,GBPNZD,GBPAUD,HKDUSD,HKDCNH,HKDCNY,HKDSGD,HKDKRW,HKDTWD,HKDZAR,HKDEUR,HKDGBP,HKDCZK,HKDRUB,HKDCHF,HKDCAD,HKDNZD,HKDAUD,HUFUSD,HUFEUR,HUFGBP,HUFCHF,ILSUSD,ILSRUB,ILSEUR,KRWUSD,KRWCNY,KRWHKD,KRWBRL,KRWTWD,KRWRUB,KRWEUR,KRWGBP,KRWCAD,KRWAUD,MADUSD,MADILS,MADZAR,MADRUB
2015-05-03,3,20,24,6,10,52,27,28,9,5,25,45,15,5,30,15,0,27,0,18,29,33,16,0,42,22,20,17,22,44,0,0,0,0,0,0,0,0,0,66,11,0,28,46,52,0,31,0,0,27,61,0,0,43,16,17,17,0,0,0,39,45,0,0,61,0,36,0,0,46,0,0,34,50,21,28,27,44,0,0,0,0,0,35,69,29,28,29,46,32,0,38,0,0,0,34,0,9,0,61,0,0,30,0,32,54,10,21,0,44,10,21,0,49,0,0,0,0,30,0,20,0,0,22,0,26,0,46,0,0,0,0,0,26,26,25,21,0,51,0,0,0,20,0,0,42,0,0,33,0,55,0,0,59,41,28,58,21,35,51,32,35,0,19,20,40,8,6,19,0,0,37,7,41,28,40,0,55,36,48,44,29,0,12,20,53,32,7,14,0,38,0,17,19,37,0,17,17,35,27,20,0,44,0,31,37,30,17,25,28,13,29,36,41,100,41,29,0,0,0,0,0,0,39,52,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,46,35
2015-05-10,3,16,0,5,7,50,24,23,14,8,38,55,38,4,34,8,0,23,0,15,34,30,16,22,31,36,35,20,31,44,0,0,0,0,60,0,0,0,0,49,19,41,49,35,52,0,42,14,28,0,0,0,0,46,5,15,23,0,0,0,44,64,0,0,0,39,0,34,0,35,0,0,29,57,21,25,62,21,0,0,0,36,36,39,0,0,22,22,54,33,0,29,0,0,0,0,0,17,31,30,0,40,40,0,32,40,13,14,0,38,6,0,25,48,0,0,24,48,26,0,22,0,0,20,0,26,0,35,0,0,52,0,0,0,59,22,17,53,25,0,0,0,20,0,0,0,0,0,0,74,0,0,19,57,35,38,0,29,42,29,0,25,48,19,32,43,11,6,19,0,0,0,5,26,32,20,0,31,25,14,44,32,0,11,21,0,34,10,12,28,25,0,15,13,41,27,9,16,34,11,20,58,44,0,14,35,42,28,20,0,25,26,34,24,0,0,38,0,50,0,0,0,0,0,0,0,0,0,0,61,19,0,41,0,0,0,58,0,0,0,0,0,39,0
2015-05-17,2,17,28,6,7,40,15,27,9,12,24,64,28,5,43,11,0,23,0,14,31,38,21,21,17,23,38,45,14,35,0,0,0,0,0,0,0,0,0,47,23,0,48,17,52,0,31,0,0,0,0,0,0,25,12,26,20,0,0,0,29,0,0,0,0,0,48,40,0,34,0,0,21,50,0,43,43,22,55,0,34,0,36,0,0,0,8,19,60,22,0,29,0,0,0,34,0,7,0,0,0,0,60,52,32,0,10,0,0,0,8,23,0,0,0,0,0,0,0,0,15,0,64,26,0,26,0,0,0,0,0,0,47,0,26,22,15,0,25,0,0,72,23,0,0,54,0,0,33,0,0,0,13,60,42,27,38,43,50,37,31,29,0,19,20,43,23,5,16,0,0,37,4,36,32,29,0,27,15,29,41,0,0,10,34,0,31,9,8,0,28,0,8,15,16,0,23,12,0,23,18,0,50,0,12,20,36,23,0,0,19,25,31,21,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,58,0,0,30,0,0,23,23,35
2015-05-24,3,13,16,6,7,53,15,24,21,6,43,68,31,4,37,10,0,47,0,11,40,42,0,0,56,19,18,32,25,26,36,0,0,0,0,0,0,0,0,47,0,41,77,49,76,0,0,14,0,26,0,100,0,42,12,30,17,0,35,0,18,39,0,0,0,0,0,23,0,34,0,0,38,50,20,43,33,38,0,45,0,0,90,45,0,28,25,38,41,44,0,43,0,0,61,34,0,7,30,0,0,36,0,0,32,0,21,10,0,44,6,20,0,21,0,0,24,49,35,26,20,0,0,27,0,26,34,34,31,0,0,0,0,30,52,0,15,31,67,0,0,0,0,0,0,0,0,0,33,0,0,44,0,54,37,50,0,22,35,42,42,33,24,32,49,30,15,4,12,0,38,0,4,46,21,44,33,19,22,23,33,0,0,7,31,0,19,13,11,0,25,0,8,10,42,0,9,12,0,14,32,0,0,0,24,23,54,26,27,0,0,0,41,0,0,36,0,0,0,81,0,0,0,0,52,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,49,0
2015-05-31,4,19,56,6,8,35,21,25,16,8,25,16,18,5,62,13,0,31,0,14,36,41,24,0,49,23,36,27,19,38,0,0,0,0,0,0,37,0,0,52,23,0,22,14,35,0,0,0,38,0,0,0,0,54,10,39,29,0,0,0,21,49,0,0,0,0,0,29,0,35,0,30,32,0,0,55,38,35,0,0,0,0,42,34,0,0,16,19,0,22,0,34,0,0,0,34,0,8,93,90,0,0,0,0,0,0,11,31,0,52,8,21,0,21,0,0,0,36,0,0,14,0,48,14,0,26,0,0,0,0,52,0,0,26,30,29,19,0,34,0,0,0,17,0,0,0,0,0,0,0,0,0,18,59,45,26,29,16,43,46,32,53,0,26,20,43,17,7,12,0,0,0,5,67,0,40,0,38,34,33,21,28,0,8,30,53,14,8,8,28,0,0,13,20,33,0,16,10,34,14,19,0,0,0,12,21,27,26,21,0,19,19,0,36,0,48,0,0,0,0,0,0,0,0,0,0,0,0,40,0,19,63,0,0,0,0,44,0,0,0,0,16,32,0
2015-06-07,3,39,24,10,5,41,17,20,19,8,16,75,31,5,32,10,62,31,0,11,32,24,16,0,28,17,35,20,25,52,0,0,79,0,0,0,36,0,0,36,0,0,19,35,42,0,0,28,37,0,30,0,0,32,6,26,20,0,0,0,26,33,0,0,0,0,0,29,48,70,0,34,28,0,0,29,25,32,0,34,0,36,0,0,0,0,21,19,0,30,0,44,0,0,0,39,0,11,53,34,0,27,0,0,0,0,23,14,0,0,6,41,26,21,63,0,0,0,35,0,19,0,0,17,23,0,0,69,0,0,0,0,0,0,26,0,14,41,0,0,0,0,0,0,0,83,0,0,44,0,0,0,27,53,76,33,0,37,46,46,41,43,49,18,38,31,7,9,9,0,0,63,6,41,28,46,0,34,34,38,35,29,32,8,39,34,35,16,7,0,0,0,20,29,29,54,11,9,0,15,29,0,58,0,22,23,48,21,27,28,0,22,41,21,0,94,29,0,0,0,28,0,26,0,51,0,0,41,59,0,19,0,0,0,0,0,0,0,0,0,0,32,22,40
2015-06-14,4,19,47,10,7,40,14,22,17,6,30,40,39,4,48,8,0,27,0,9,30,38,16,22,39,31,35,27,33,15,0,0,0,0,61,0,42,0,0,40,12,41,39,35,47,0,31,14,28,0,0,0,0,39,8,30,23,0,0,0,21,0,0,0,0,45,0,29,0,0,0,0,27,0,0,34,33,33,0,34,0,0,36,0,0,25,12,21,0,38,0,50,41,0,0,34,0,9,53,35,0,0,0,0,32,0,20,14,0,51,6,27,26,42,83,0,24,0,26,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,35,24,25,62,33,39,0,0,20,0,0,36,0,0,0,55,0,0,17,55,37,29,0,29,50,42,32,24,41,27,20,52,10,7,12,47,0,0,7,38,21,44,0,55,30,39,33,29,0,8,28,26,32,16,8,56,25,0,8,26,39,27,21,15,0,14,28,0,0,0,31,23,63,31,31,0,25,0,0,21,0,0,49,0,0,0,27,0,0,0,39,0,0,47,40,0,26,0,41,0,0,0,0,52,0,0,0,16,40,47
2015-06-21,2,18,59,7,6,35,14,19,23,9,33,55,46,3,37,13,0,24,0,13,29,21,21,25,24,17,30,15,17,17,37,0,0,0,0,0,0,0,0,37,34,0,33,35,59,0,0,18,29,0,0,59,0,43,14,46,20,100,48,0,37,22,0,0,0,52,0,0,0,0,0,0,22,0,28,0,0,19,0,34,0,0,73,34,0,50,19,33,40,40,0,44,0,0,45,0,0,10,0,45,0,36,52,0,0,0,6,28,90,0,7,30,0,28,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,47,44,15,0,0,0,0,0,23,0,0,0,0,0,0,0,0,39,15,58,31,51,0,22,42,23,36,31,32,16,25,40,22,5,18,0,100,0,7,57,28,51,0,34,22,24,48,0,32,9,32,0,21,8,12,0,71,0,9,18,41,46,19,16,35,17,29,0,0,0,24,0,63,34,27,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,36,0,0,19,0,0,0,0,0,0,70,0,0,0,0,49,0
2015-06-28,5,16,42,7,5,57,16,12,16,11,52,40,62,3,82,8,0,41,0,15,41,32,16,25,50,23,41,23,42,31,0,0,0,0,0,0,37,0,0,61,35,42,36,39,56,0,0,14,0,0,0,0,0,65,14,46,35,0,36,0,45,25,0,0,0,0,0,46,0,35,0,0,28,0,28,51,0,44,0,34,0,37,0,0,0,0,30,21,0,30,0,41,0,0,0,39,0,10,31,41,0,28,0,0,33,0,21,14,0,0,10,21,39,43,0,0,24,0,0,0,18,0,48,21,0,0,0,0,0,0,0,0,0,27,60,22,15,0,0,43,0,0,0,0,0,55,0,0,0,0,0,0,34,100,36,44,0,22,70,68,32,27,24,30,46,78,31,5,24,0,39,0,13,61,32,37,0,35,15,34,40,29,0,8,16,27,21,7,9,0,37,0,12,40,67,36,21,28,70,17,19,0,0,0,49,28,49,32,21,28,0,0,42,0,0,41,33,0,0,0,0,43,35,39,43,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0
2015-07-05,5,15,54,12,14,41,12,21,12,7,63,55,28,5,85,7,62,27,0,13,45,38,16,22,42,27,19,30,36,33,42,0,0,0,0,0,0,0,0,65,11,41,70,67,62,0,36,14,29,26,0,59,0,39,32,45,17,0,72,0,47,52,0,0,0,0,0,29,0,0,0,0,36,50,0,46,0,83,0,0,0,36,36,35,69,0,19,19,41,24,0,34,0,0,0,0,0,11,0,41,0,40,30,0,43,40,19,12,0,0,12,41,0,23,63,0,0,49,53,33,22,0,48,24,0,0,0,35,0,0,0,0,47,26,47,22,15,31,25,0,56,0,30,0,82,0,0,0,33,0,0,0,0,88,36,58,29,26,81,46,31,35,65,23,63,80,17,6,19,0,38,0,9,58,28,100,0,45,15,24,59,0,0,9,14,0,31,13,11,37,43,0,10,29,37,0,0,25,35,7,20,59,0,0,40,41,63,29,55,0,13,26,0,28,0,0,0,0,0,61,55,43,26,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,16,29,0
2015-07-12,4,18,49,9,7,41,14,17,9,7,44,51,16,3,49,8,0,48,0,13,64,39,24,0,54,19,45,28,34,31,37,0,0,0,0,0,38,0,0,54,13,42,0,64,32,0,32,0,33,0,30,0,0,40,14,15,26,39,36,0,80,31,0,0,0,0,0,22,0,35,0,35,50,51,21,58,38,78,42,39,0,37,37,35,0,0,22,39,0,22,0,27,0,0,47,35,73,11,0,0,0,0,31,53,65,41,10,14,0,0,8,60,30,43,0,0,24,37,54,0,16,0,0,22,0,26,35,71,0,0,71,0,0,29,0,30,17,0,0,45,0,0,0,0,61,43,97,0,0,75,0,0,13,67,41,52,33,16,35,64,0,61,0,27,30,53,27,6,19,0,39,0,9,80,22,59,0,35,22,25,51,87,31,9,40,27,36,12,7,0,51,0,12,32,51,36,19,26,0,13,57,0,45,0,12,42,49,33,20,0,13,0,0,42,0,36,0,0,0,0,28,0,40,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,37,22,20,36
2015-07-19,7,23,57,11,10,47,14,32,26,10,19,61,27,3,28,7,0,48,0,13,44,58,0,0,18,28,18,33,28,34,0,0,0,100,0,0,50,0,0,61,12,84,39,61,49,0,0,14,0,0,0,81,0,33,14,53,15,0,0,0,27,52,0,0,0,0,0,20,0,35,0,53,42,0,21,59,34,78,42,34,35,0,37,35,0,0,13,0,41,51,46,22,0,0,0,35,0,10,0,0,0,0,31,0,0,41,9,0,0,39,9,21,0,22,0,54,0,37,0,19,18,0,49,16,23,0,35,35,0,0,0,0,0,46,36,0,20,0,25,0,0,0,18,0,0,43,0,0,91,0,65,0,25,53,35,39,0,38,75,43,0,25,0,19,44,41,17,4,19,0,0,0,5,33,0,82,45,24,31,40,54,29,29,8,26,27,29,12,7,32,73,0,7,19,25,37,17,18,70,10,36,45,0,0,35,28,52,32,19,0,0,34,32,21,0,36,0,0,0,62,28,0,0,40,0,0,0,37,0,0,34,0,0,0,0,0,0,0,0,0,0,0,35,0
2015-07-26,5,22,47,14,10,44,15,46,16,9,22,35,15,7,34,10,0,0,96,18,50,52,0,0,25,13,0,40,42,33,0,0,0,0,0,0,37,96,0,59,21,0,26,84,38,0,0,0,33,0,0,0,0,50,10,30,20,0,0,0,34,90,0,0,0,0,0,0,0,0,0,0,49,0,0,37,29,22,47,0,0,0,42,0,0,25,9,0,0,33,0,40,0,0,46,35,0,8,45,40,0,36,30,0,37,0,11,14,0,44,8,21,26,0,0,0,0,0,30,0,12,0,0,14,0,0,35,0,0,0,52,0,0,53,30,25,12,31,0,39,0,0,34,0,0,32,0,0,33,0,0,0,53,48,37,26,0,48,50,33,36,85,0,27,28,52,15,7,16,0,38,0,8,26,21,46,0,27,22,30,60,29,28,8,16,27,15,9,9,83,63,0,13,12,37,0,17,16,46,16,19,0,0,0,13,0,57,38,0,0,13,0,32,21,0,36,38,0,0,0,0,43,26,0,39,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,24,23,0
2015-08-02,6,20,60,9,5,40,8,43,19,6,25,81,39,10,32,8,0,23,0,16,50,42,16,0,32,32,24,35,31,39,0,0,0,0,0,0,0,0,0,62,17,41,0,77,52,0,0,0,29,0,0,59,0,50,16,39,32,0,0,0,40,45,0,0,0,39,0,40,0,35,0,79,43,67,21,29,38,0,0,0,0,36,0,0,69,0,17,19,55,40,0,37,41,0,0,0,0,9,35,0,0,37,0,53,0,41,8,0,0,0,6,0,0,0,63,0,0,0,0,26,18,0,0,14,0,26,34,52,0,0,0,0,0,0,26,25,11,84,0,52,0,0,23,0,0,37,0,0,38,56,0,0,0,44,21,77,0,33,35,34,32,32,24,24,50,50,17,6,16,0,0,0,6,43,0,20,0,38,22,53,40,29,28,8,20,0,19,15,9,0,37,0,21,21,15,0,31,14,0,16,29,0,44,0,26,0,54,35,24,0,13,44,0,0,0,41,29,0,0,0,74,0,35,0,0,0,0,0,0,54,19,0,0,0,0,0,44,0,0,0,0,0,20,0
2015-08-09,5,24,57,84,100,89,29,31,23,9,19,75,0,8,37,12,63,23,0,16,51,49,18,25,46,22,32,32,42,45,49,0,0,0,0,0,49,0,0,72,11,55,35,63,59,0,42,19,0,26,0,0,36,64,19,49,34,56,36,40,23,22,0,0,0,52,0,40,0,35,71,0,41,0,41,92,25,48,0,0,45,36,36,46,0,50,12,0,46,44,0,90,40,0,0,68,0,9,53,0,48,40,60,0,43,54,8,10,68,0,8,22,0,21,0,0,24,0,57,21,100,50,96,78,0,26,0,46,31,0,70,0,41,30,47,22,16,31,50,0,0,0,0,0,0,0,0,0,0,0,0,39,13,49,50,55,33,100,39,46,0,42,48,36,36,46,13,11,16,0,38,84,13,46,24,51,44,51,22,27,39,28,28,7,24,35,56,20,9,28,45,0,18,18,21,27,34,8,0,18,10,0,44,0,21,37,42,32,18,69,64,22,63,28,0,36,0,0,50,0,37,0,0,0,0,0,0,0,52,0,22,0,0,0,0,0,0,0,0,0,0,16,32,0
2015-08-16,9,43,53,37,37,72,20,49,25,11,27,41,30,9,50,11,61,0,70,15,51,61,40,21,59,31,17,37,44,33,0,0,0,0,0,0,36,71,0,52,0,55,28,59,47,51,31,14,0,26,0,0,35,39,16,17,20,43,48,40,39,38,0,0,0,0,0,59,47,52,0,0,31,49,0,36,0,41,0,0,0,41,40,34,0,29,15,38,0,50,0,29,0,27,0,0,0,12,30,40,0,46,34,0,32,54,8,0,0,51,9,23,0,21,83,0,24,49,35,0,48,50,47,34,0,44,0,0,0,0,0,64,41,35,65,0,16,0,0,38,64,0,17,0,0,36,0,0,0,0,0,38,15,48,71,55,57,32,34,72,31,73,0,26,29,39,12,9,13,36,0,0,8,39,21,29,0,41,15,43,65,28,28,8,30,0,25,23,11,37,66,0,26,12,14,46,18,11,0,19,27,48,0,38,24,47,45,36,34,28,19,22,0,37,37,35,0,0,50,0,27,0,51,0,0,0,0,0,39,0,22,0,41,0,0,0,0,0,0,0,0,16,34,35
2015-08-23,10,25,58,53,38,90,16,51,34,18,53,73,37,16,62,11,61,31,0,20,46,100,15,21,34,36,35,51,38,81,36,0,0,0,0,0,0,0,0,88,22,0,55,51,30,37,0,15,0,0,29,0,0,63,15,32,31,42,35,0,46,25,0,0,0,0,0,39,46,34,0,0,43,0,20,42,24,61,0,0,44,0,35,56,67,24,19,19,0,40,44,84,0,0,0,0,62,18,0,0,0,38,43,0,31,40,6,0,0,37,6,27,25,30,81,0,27,0,26,19,35,0,47,67,0,0,0,68,31,0,51,0,40,51,34,21,28,30,33,0,55,0,0,0,0,31,0,0,0,0,0,100,23,73,85,84,32,62,90,74,61,51,40,56,42,57,19,18,21,0,37,0,9,69,38,49,0,30,44,75,75,28,36,10,29,34,33,22,13,31,55,31,59,12,41,0,36,20,0,22,48,43,0,37,27,34,64,50,48,0,25,100,0,30,55,0,0,0,0,0,27,0,25,38,0,0,0,35,38,46,28,0,0,0,0,0,0,0,0,0,35,16,15,35
2015-08-30,9,21,29,23,25,52,19,48,29,13,16,84,22,8,37,10,0,0,0,13,47,81,53,24,24,14,37,34,32,52,0,0,76,0,59,0,0,0,0,79,11,45,41,68,30,100,0,15,27,0,39,57,35,76,27,25,50,73,0,0,20,65,0,0,0,0,0,19,52,0,0,0,35,0,0,42,24,54,54,0,0,0,0,0,0,42,21,37,0,49,0,42,0,0,0,0,0,6,40,39,0,26,58,0,31,45,14,0,0,37,7,20,49,0,69,0,31,0,44,37,21,48,63,17,30,25,66,33,0,0,0,0,0,29,43,42,19,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,19,48,28,24,0,46,71,57,35,58,0,23,22,27,15,12,16,0,0,36,7,51,0,39,0,43,33,51,70,54,27,8,19,29,30,12,7,27,69,0,16,28,42,30,29,10,0,21,21,57,0,0,23,36,38,26,34,0,12,0,0,27,0,39,31,0,0,79,0,0,34,0,0,0,0,34,0,0,21,0,0,0,0,0,0,0,0,0,0,0,47,0
2015-09-06,4,26,40,49,16,55,18,58,22,14,12,38,22,6,31,11,0,0,0,12,36,76,61,0,37,21,59,52,40,42,35,0,0,0,0,0,35,0,0,67,16,39,40,81,50,42,52,15,47,25,0,0,0,41,10,29,25,41,0,0,43,63,0,0,0,37,0,19,0,57,0,0,28,0,27,44,24,55,0,64,44,40,0,0,0,0,38,0,0,49,0,87,0,0,0,33,0,5,30,33,0,26,39,0,31,39,17,11,0,0,11,23,0,0,0,0,0,0,29,20,11,56,46,33,0,25,33,0,61,0,67,0,0,0,43,0,21,0,0,0,54,0,16,0,0,41,0,0,37,0,0,37,13,39,31,69,0,51,44,28,60,78,23,44,24,45,21,6,12,0,36,47,8,59,23,35,0,26,16,42,67,46,0,9,33,33,27,13,10,27,69,30,13,27,25,0,23,11,0,13,24,64,0,0,17,20,46,28,19,27,12,32,60,30,37,35,27,0,65,0,0,0,27,0,37,0,0,34,38,0,18,0,0,0,0,0,0,0,0,0,0,16,19,0
2015-09-13,5,29,28,28,16,61,11,47,20,13,31,47,29,4,37,10,0,0,0,12,33,68,22,20,26,20,48,37,39,42,34,0,0,0,0,0,47,0,0,77,11,39,26,49,52,48,34,13,0,0,28,0,0,40,13,36,24,35,45,0,47,38,0,0,0,0,0,22,44,33,0,24,25,0,0,35,0,18,0,0,32,0,46,43,0,0,21,21,0,21,0,30,0,0,0,35,0,4,29,28,0,0,28,0,55,44,6,10,0,0,9,35,48,40,0,0,0,34,28,26,21,47,0,17,0,25,32,32,0,0,0,0,0,33,33,20,16,0,40,36,53,0,0,0,0,30,0,0,0,0,0,0,23,46,47,63,0,30,29,22,0,76,23,25,23,46,10,6,11,0,36,0,5,52,20,21,0,58,14,46,70,45,26,8,24,25,25,13,12,0,71,0,20,17,40,34,13,10,33,12,27,0,0,0,34,22,48,27,44,30,48,18,0,39,0,0,36,0,47,0,35,0,42,36,0,0,0,0,49,0,21,0,0,0,0,0,41,0,0,0,0,17,41,0
2015-09-20,7,17,34,31,13,47,15,100,20,11,37,71,39,4,33,8,0,22,0,9,37,94,15,21,43,35,25,21,48,53,0,0,0,0,0,0,35,0,0,59,43,39,27,53,39,0,59,0,0,0,29,0,0,51,11,14,27,0,0,0,32,85,0,49,0,0,34,38,0,38,0,0,31,0,19,26,34,81,0,55,32,0,0,0,0,0,18,18,0,0,43,56,38,0,0,37,0,8,39,0,0,0,0,0,51,38,6,10,0,0,5,39,0,20,0,68,0,0,0,21,10,0,46,32,21,0,0,33,0,89,0,0,0,0,70,36,18,29,23,0,0,0,22,0,0,0,0,0,63,60,0,37,25,43,32,24,0,18,62,36,30,100,0,29,17,47,6,5,13,34,41,35,4,54,0,35,42,62,21,38,50,41,27,8,20,33,18,9,7,0,60,30,23,17,20,34,13,9,0,12,27,0,0,0,23,28,34,38,24,0,12,27,29,19,0,0,27,0,64,0,26,0,33,0,0,0,0,34,0,0,21,68,0,0,0,0,41,0,0,0,34,0,41,45
2015-09-27,7,21,44,22,9,56,13,61,21,13,15,37,14,3,34,11,0,0,0,12,33,63,17,0,43,30,25,30,31,33,0,0,74,0,0,0,35,0,0,64,18,51,39,49,29,0,29,13,27,0,0,0,0,53,8,14,26,35,0,50,47,31,0,0,0,0,0,19,0,43,0,0,22,47,0,47,24,54,0,0,0,34,35,32,0,0,20,27,0,31,0,48,0,0,0,36,0,5,33,28,0,25,0,0,46,0,11,10,0,37,4,21,24,23,0,0,22,34,33,18,21,0,0,25,0,0,0,0,0,0,0,0,0,37,0,35,14,29,24,0,0,0,0,46,0,39,0,77,0,0,0,0,21,38,42,0,35,27,29,39,0,43,23,17,17,46,11,3,16,0,0,45,4,39,36,57,0,35,14,23,43,27,30,9,33,25,23,12,8,30,68,29,8,27,25,66,17,8,0,13,24,41,0,0,16,21,31,32,22,0,12,18,0,22,0,34,0,0,0,58,26,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,15,32,100
2015-10-04,4,29,44,14,10,63,13,68,17,8,28,28,33,4,31,8,0,0,0,11,43,49,17,40,42,31,24,19,36,57,45,0,0,0,0,0,0,0,0,68,14,38,0,52,32,40,29,17,40,0,28,0,0,53,15,36,24,46,0,0,34,45,0,0,0,0,0,98,87,32,0,0,25,46,0,47,42,51,0,62,36,34,50,32,0,23,12,18,0,31,0,25,0,0,0,31,0,13,38,28,0,25,0,0,85,56,0,0,0,0,6,42,0,45,0,0,22,0,0,20,14,0,0,31,21,49,0,0,0,0,0,0,39,24,48,59,15,38,0,36,0,68,18,52,0,78,0,0,0,0,0,36,12,39,59,40,0,15,25,19,0,59,22,21,13,23,9,4,13,0,0,69,3,40,79,61,0,29,18,31,51,26,0,7,13,0,19,9,4,26,25,0,7,10,27,25,20,6,0,11,41,0,0,0,22,21,56,29,18,0,0,18,0,0,0,33,0,0,0,0,44,0,48,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,37,0
2015-10-11,4,30,35,16,11,90,14,48,34,5,21,42,26,4,35,8,0,29,0,14,38,78,17,20,46,13,33,36,18,31,0,0,0,0,0,0,34,0,0,65,18,38,33,65,51,41,39,13,26,0,0,74,0,56,15,32,18,35,33,0,53,42,0,0,0,0,45,53,0,32,0,0,27,0,0,68,0,35,0,0,0,0,34,0,0,23,8,18,0,20,42,40,51,0,0,0,0,5,0,0,33,34,0,0,40,51,6,13,0,36,7,33,0,53,0,0,0,0,0,18,17,0,45,22,0,24,0,0,0,0,49,0,0,0,0,54,15,78,31,0,0,0,0,0,0,0,0,0,62,0,0,0,19,44,47,27,0,61,47,24,39,29,45,25,31,23,6,6,11,0,40,0,4,58,23,38,0,26,32,23,43,26,35,8,19,27,13,13,9,0,47,0,6,12,25,33,26,8,0,10,22,54,41,0,13,25,39,26,25,0,30,55,39,35,0,0,0,0,46,57,0,40,32,36,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,20,21,0
2015-10-18,4,16,27,13,9,67,7,35,9,13,35,21,16,3,34,10,0,0,0,12,46,72,49,40,32,23,57,23,41,24,0,0,0,0,0,0,0,0,0,49,14,0,20,68,38,35,33,0,26,24,28,0,0,55,18,28,18,34,0,0,34,38,0,63,0,0,0,20,43,0,0,24,25,0,57,23,35,19,0,31,0,33,34,0,0,23,13,20,0,20,0,40,0,0,55,32,0,8,0,0,43,50,0,0,34,56,13,25,0,0,11,43,24,0,0,0,22,44,32,0,21,0,0,20,0,0,0,0,29,0,0,0,0,0,24,27,19,0,23,47,0,0,0,0,0,29,0,74,0,0,0,0,13,45,45,40,0,0,39,35,0,32,33,32,21,36,14,4,15,0,0,0,7,52,25,20,0,25,14,27,59,52,0,7,18,0,20,10,9,26,52,0,9,19,53,25,9,9,0,23,28,0,0,0,17,22,28,26,14,0,23,18,43,25,0,0,26,0,0,0,0,0,24,0,47,0,0,0,36,0,20,0,0,0,0,0,0,0,20,0,0,0,26,0
