model,description,metric,metric_code,value,link
SSE-AD-5076998,350Z - 2003 Nissan 350Z Touring Z33 Manual,price,price,10990,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-5076998/?Cr=287
SSE-AD-5076998,350Z - 2003 Nissan 350Z Touring Z33 Manual,milage,milage,169106,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-5076998/?Cr=287
SSE-AD-5076998,350Z - 2003 Nissan 350Z Touring Z33 Manual,age,age,15,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-5076998/?Cr=287
SSE-AD-5166771,350Z - 2003 Nissan 350Z Track Z33 Manual,price,price,17990,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-5166771/?Cr=387
SSE-AD-5166771,350Z - 2003 Nissan 350Z Track Z33 Manual,milage,milage,135000,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-5166771/?Cr=387
SSE-AD-5166771,350Z - 2003 Nissan 350Z Track Z33 Manual,age,age,15,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-5166771/?Cr=387
SSE-AD-5247252,350Z - 2003 Nissan 350Z Touring Z33 Auto,price,price,8000,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-5247252/?Cr=269
SSE-AD-5247252,350Z - 2003 Nissan 350Z Touring Z33 Auto,milage,milage,185000,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-5247252/?Cr=269
SSE-AD-5247252,350Z - 2003 Nissan 350Z Touring Z33 Auto,age,age,15,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-5247252/?Cr=269
OAG-AD-15629325,370Z - 2017 Nissan 370Z NISMO Z34 Auto,price,price,61990,https://www.carsales.com.au/demo/details/Nissan-370Z-2017/OAG-AD-15629325/?Cr=121
OAG-AD-15629325,370Z - 2017 Nissan 370Z NISMO Z34 Auto,milage,milage,78,https://www.carsales.com.au/demo/details/Nissan-370Z-2017/OAG-AD-15629325/?Cr=121
OAG-AD-15629325,370Z - 2017 Nissan 370Z NISMO Z34 Auto,age,age,1,https://www.carsales.com.au/demo/details/Nissan-370Z-2017/OAG-AD-15629325/?Cr=121
OAG-AD-15057918,350Z - 2006 Nissan 350Z Track Z33 Manual,price,price,11888,https://www.carsales.com.au/dealer/details/Nissan-350Z-2006/OAG-AD-15057918/?Cr=213
OAG-AD-15057918,350Z - 2006 Nissan 350Z Track Z33 Manual,milage,milage,183611,https://www.carsales.com.au/dealer/details/Nissan-350Z-2006/OAG-AD-15057918/?Cr=213
OAG-AD-15057918,350Z - 2006 Nissan 350Z Track Z33 Manual,age,age,12,https://www.carsales.com.au/dealer/details/Nissan-350Z-2006/OAG-AD-15057918/?Cr=213
OAG-AD-15337244,350Z - 2007 Nissan 350Z Touring Z33 Auto,price,price,14499,https://www.carsales.com.au/dealer/details/Nissan-350Z-2007/OAG-AD-15337244/?Cr=168
OAG-AD-15337244,350Z - 2007 Nissan 350Z Touring Z33 Auto,milage,milage,178292,https://www.carsales.com.au/dealer/details/Nissan-350Z-2007/OAG-AD-15337244/?Cr=168
OAG-AD-15337244,350Z - 2007 Nissan 350Z Touring Z33 Auto,age,age,11,https://www.carsales.com.au/dealer/details/Nissan-350Z-2007/OAG-AD-15337244/?Cr=168
SSE-AD-5053082,350Z - 2004 Nissan 350Z Track Z33 Auto,price,price,14000,https://www.carsales.com.au/private/details/Nissan-350Z-2004/SSE-AD-5053082/?Cr=409
SSE-AD-5053082,350Z - 2004 Nissan 350Z Track Z33 Auto,milage,milage,165000,https://www.carsales.com.au/private/details/Nissan-350Z-2004/SSE-AD-5053082/?Cr=409
SSE-AD-5053082,350Z - 2004 Nissan 350Z Track Z33 Auto,age,age,14,https://www.carsales.com.au/private/details/Nissan-350Z-2004/SSE-AD-5053082/?Cr=409
SSE-AD-5035872,350Z - 2005 Nissan 350Z Touring Z33 Auto,price,price,12800,https://www.carsales.com.au/private/details/Nissan-350Z-2005/SSE-AD-5035872/?Cr=199
SSE-AD-5035872,350Z - 2005 Nissan 350Z Touring Z33 Auto,milage,milage,178000,https://www.carsales.com.au/private/details/Nissan-350Z-2005/SSE-AD-5035872/?Cr=199
SSE-AD-5035872,350Z - 2005 Nissan 350Z Touring Z33 Auto,age,age,13,https://www.carsales.com.au/private/details/Nissan-350Z-2005/SSE-AD-5035872/?Cr=199
SSE-AD-5178910,350Z - 2003 Nissan 350Z Touring Z33 Auto,price,price,15999,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-5178910/?Cr=83
SSE-AD-5178910,350Z - 2003 Nissan 350Z Touring Z33 Auto,milage,milage,153502,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-5178910/?Cr=83
SSE-AD-5178910,350Z - 2003 Nissan 350Z Touring Z33 Auto,age,age,15,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-5178910/?Cr=83
OAG-AD-15461954,370Z - 2017 Nissan 370Z NISMO Z34 Auto,price,price,63888,https://www.carsales.com.au/demo/details/Nissan-370Z-2017/OAG-AD-15461954/?Cr=101
OAG-AD-15461954,370Z - 2017 Nissan 370Z NISMO Z34 Auto,milage,milage,250,https://www.carsales.com.au/demo/details/Nissan-370Z-2017/OAG-AD-15461954/?Cr=101
OAG-AD-15461954,370Z - 2017 Nissan 370Z NISMO Z34 Auto,age,age,1,https://www.carsales.com.au/demo/details/Nissan-370Z-2017/OAG-AD-15461954/?Cr=101
OAG-AD-15399924,350Z - 2003 Nissan 350Z Z33 Manual,price,price,11990,https://www.carsales.com.au/dealer/details/Nissan-350Z-2003/OAG-AD-15399924/?Cr=208
OAG-AD-15399924,350Z - 2003 Nissan 350Z Z33 Manual,milage,milage,175465,https://www.carsales.com.au/dealer/details/Nissan-350Z-2003/OAG-AD-15399924/?Cr=208
OAG-AD-15399924,350Z - 2003 Nissan 350Z Z33 Manual,age,age,15,https://www.carsales.com.au/dealer/details/Nissan-350Z-2003/OAG-AD-15399924/?Cr=208
OAG-AD-15123974,370Z - 2017 Nissan 370Z NISMO Z34 Manual,price,price,64000,https://www.carsales.com.au/demo/details/Nissan-370Z-2017/OAG-AD-15123974/?Cr=116
OAG-AD-15123974,370Z - 2017 Nissan 370Z NISMO Z34 Manual,milage,milage,57,https://www.carsales.com.au/demo/details/Nissan-370Z-2017/OAG-AD-15123974/?Cr=116
OAG-AD-15123974,370Z - 2017 Nissan 370Z NISMO Z34 Manual,age,age,1,https://www.carsales.com.au/demo/details/Nissan-370Z-2017/OAG-AD-15123974/?Cr=116
SSE-AD-4042856,350Z - 2004 Nissan 350Z Track Z33 Manual,price,price,14999,https://www.carsales.com.au/private/details/Nissan-350Z-2004/SSE-AD-4042856/?Cr=408
SSE-AD-4042856,350Z - 2004 Nissan 350Z Track Z33 Manual,milage,milage,167000,https://www.carsales.com.au/private/details/Nissan-350Z-2004/SSE-AD-4042856/?Cr=408
SSE-AD-4042856,350Z - 2004 Nissan 350Z Track Z33 Manual,age,age,14,https://www.carsales.com.au/private/details/Nissan-350Z-2004/SSE-AD-4042856/?Cr=408
OAG-AD-15631821,350Z - 2006 Nissan 350Z Track Z33 Manual,price,price,15988,https://www.carsales.com.au/dealer/details/Nissan-350Z-2006/OAG-AD-15631821/?Cr=149
OAG-AD-15631821,350Z - 2006 Nissan 350Z Track Z33 Manual,milage,milage,175250,https://www.carsales.com.au/dealer/details/Nissan-350Z-2006/OAG-AD-15631821/?Cr=149
OAG-AD-15631821,350Z - 2006 Nissan 350Z Track Z33 Manual,age,age,12,https://www.carsales.com.au/dealer/details/Nissan-350Z-2006/OAG-AD-15631821/?Cr=149
OAG-AD-15332525,370Z - 2017 Nissan 370Z Z34 Manual,price,price,64424,https://www.carsales.com.au/bncis/details/Nissan-370Z-2017/OAG-AD-15332525/?Cr=17
OAG-AD-15332525,370Z - 2017 Nissan 370Z Z34 Manual,milage,milage,30,https://www.carsales.com.au/bncis/details/Nissan-370Z-2017/OAG-AD-15332525/?Cr=17
OAG-AD-15332525,370Z - 2017 Nissan 370Z Z34 Manual,age,age,1,https://www.carsales.com.au/bncis/details/Nissan-370Z-2017/OAG-AD-15332525/?Cr=17
SSE-AD-4726943,350Z - 2003 Nissan 350Z Track Z33 Manual,price,price,12000,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-4726943/?Cr=384
SSE-AD-4726943,350Z - 2003 Nissan 350Z Track Z33 Manual,milage,milage,178000,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-4726943/?Cr=384
SSE-AD-4726943,350Z - 2003 Nissan 350Z Track Z33 Manual,age,age,15,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-4726943/?Cr=384
SSE-AD-4785721,370Z - 2010 Nissan 370Z Z34 Manual,price,price,25990,https://www.carsales.com.au/private/details/Nissan-370Z-2010/SSE-AD-4785721/?Cr=202
SSE-AD-4785721,370Z - 2010 Nissan 370Z Z34 Manual,milage,milage,150961,https://www.carsales.com.au/private/details/Nissan-370Z-2010/SSE-AD-4785721/?Cr=202
SSE-AD-4785721,370Z - 2010 Nissan 370Z Z34 Manual,age,age,8,https://www.carsales.com.au/private/details/Nissan-370Z-2010/SSE-AD-4785721/?Cr=202
OAG-AD-15615516,350Z - 2003 Nissan 350Z Touring Z33 Auto,price,price,12999,https://www.carsales.com.au/dealer/details/Nissan-350Z-2003/OAG-AD-15615516/?Cr=288
OAG-AD-15615516,350Z - 2003 Nissan 350Z Touring Z33 Auto,milage,milage,179994,https://www.carsales.com.au/dealer/details/Nissan-350Z-2003/OAG-AD-15615516/?Cr=288
OAG-AD-15615516,350Z - 2003 Nissan 350Z Touring Z33 Auto,age,age,15,https://www.carsales.com.au/dealer/details/Nissan-350Z-2003/OAG-AD-15615516/?Cr=288
OAG-AD-15152267,370Z - 2017 Nissan 370Z NISMO Z34 Auto,price,price,66880,https://www.carsales.com.au/demo/details/Nissan-370Z-2017/OAG-AD-15152267/?Cr=170
OAG-AD-15152267,370Z - 2017 Nissan 370Z NISMO Z34 Auto,milage,milage,20,https://www.carsales.com.au/demo/details/Nissan-370Z-2017/OAG-AD-15152267/?Cr=170
OAG-AD-15152267,370Z - 2017 Nissan 370Z NISMO Z34 Auto,age,age,1,https://www.carsales.com.au/demo/details/Nissan-370Z-2017/OAG-AD-15152267/?Cr=170
SSE-AD-4549447,350Z - 2003 Nissan 350Z Z33 Manual,price,price,10000,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-4549447/?Cr=386
SSE-AD-4549447,350Z - 2003 Nissan 350Z Z33 Manual,milage,milage,200000,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-4549447/?Cr=386
SSE-AD-4549447,350Z - 2003 Nissan 350Z Z33 Manual,age,age,15,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-4549447/?Cr=386
OAG-AD-15348201,370Z - 2017 Nissan 370Z NISMO Z34 Manual,price,price,66990,https://www.carsales.com.au/dealer/details/Nissan-370Z-2017/OAG-AD-15348201/?Cr=147
OAG-AD-15348201,370Z - 2017 Nissan 370Z NISMO Z34 Manual,milage,milage,20,https://www.carsales.com.au/dealer/details/Nissan-370Z-2017/OAG-AD-15348201/?Cr=147
OAG-AD-15348201,370Z - 2017 Nissan 370Z NISMO Z34 Manual,age,age,1,https://www.carsales.com.au/dealer/details/Nissan-370Z-2017/OAG-AD-15348201/?Cr=147
SSE-AD-4715909,350Z - 2004 Nissan 350Z Track Z33 Manual,price,price,17900,https://www.carsales.com.au/private/details/Nissan-350Z-2004/SSE-AD-4715909/?Cr=104
SSE-AD-4715909,350Z - 2004 Nissan 350Z Track Z33 Manual,milage,milage,167718,https://www.carsales.com.au/private/details/Nissan-350Z-2004/SSE-AD-4715909/?Cr=104
SSE-AD-4715909,350Z - 2004 Nissan 350Z Track Z33 Manual,age,age,14,https://www.carsales.com.au/private/details/Nissan-350Z-2004/SSE-AD-4715909/?Cr=104
SSE-AD-4838268,350Z - 2006 Nissan 350Z Track Z33 Manual,price,price,14499,https://www.carsales.com.au/private/details/Nissan-350Z-2006/SSE-AD-4838268/?Cr=89
SSE-AD-4838268,350Z - 2006 Nissan 350Z Track Z33 Manual,milage,milage,198000,https://www.carsales.com.au/private/details/Nissan-350Z-2006/SSE-AD-4838268/?Cr=89
SSE-AD-4838268,350Z - 2006 Nissan 350Z Track Z33 Manual,age,age,12,https://www.carsales.com.au/private/details/Nissan-350Z-2006/SSE-AD-4838268/?Cr=89
SHRM-AD-5721194,370Z - 2017 Nissan 370Z Z34 Manual,price,price,67762,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721194/?Cr=352
SHRM-AD-5721194,370Z - 2017 Nissan 370Z Z34 Manual,milage,milage,0,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721194/?Cr=352
SHRM-AD-5721194,370Z - 2017 Nissan 370Z Z34 Manual,age,age,1,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721194/?Cr=352
SHRM-AD-5721197,370Z - 2017 Nissan 370Z Z34 Manual,price,price,67762,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721197/?Cr=356
SHRM-AD-5721197,370Z - 2017 Nissan 370Z Z34 Manual,milage,milage,0,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721197/?Cr=356
SHRM-AD-5721197,370Z - 2017 Nissan 370Z Z34 Manual,age,age,1,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721197/?Cr=356
SHRM-AD-5721196,370Z - 2017 Nissan 370Z Z34 Manual,price,price,67762,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721196/?Cr=350
SHRM-AD-5721196,370Z - 2017 Nissan 370Z Z34 Manual,milage,milage,0,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721196/?Cr=350
SHRM-AD-5721196,370Z - 2017 Nissan 370Z Z34 Manual,age,age,1,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721196/?Cr=350
SHRM-AD-5721195,370Z - 2017 Nissan 370Z Z34 Manual,price,price,67762,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721195/?Cr=346
SHRM-AD-5721195,370Z - 2017 Nissan 370Z Z34 Manual,milage,milage,0,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721195/?Cr=346
SHRM-AD-5721195,370Z - 2017 Nissan 370Z Z34 Manual,age,age,1,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721195/?Cr=346
SHRM-AD-5721193,370Z - 2017 Nissan 370Z Z34 Manual,price,price,67762,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721193/?Cr=315
SHRM-AD-5721193,370Z - 2017 Nissan 370Z Z34 Manual,milage,milage,0,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721193/?Cr=315
SHRM-AD-5721193,370Z - 2017 Nissan 370Z Z34 Manual,age,age,1,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721193/?Cr=315
SSE-AD-5008152,350Z - 2003 Nissan 350Z Track Z33 Manual,price,price,15500,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-5008152/?Cr=91
SSE-AD-5008152,350Z - 2003 Nissan 350Z Track Z33 Manual,milage,milage,180000,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-5008152/?Cr=91
SSE-AD-5008152,350Z - 2003 Nissan 350Z Track Z33 Manual,age,age,15,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-5008152/?Cr=91
SHRM-AD-5764235,370Z - 2017 Nissan 370Z NISMO Z34 Manual,price,price,68778,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5764235/?Cr=418
SHRM-AD-5764235,370Z - 2017 Nissan 370Z NISMO Z34 Manual,milage,milage,0,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5764235/?Cr=418
SHRM-AD-5764235,370Z - 2017 Nissan 370Z NISMO Z34 Manual,age,age,1,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5764235/?Cr=418
SHRM-AD-5767794,370Z - 2017 Nissan 370Z NISMO Z34 Manual,price,price,68778,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5767794/?Cr=426
SHRM-AD-5767794,370Z - 2017 Nissan 370Z NISMO Z34 Manual,milage,milage,0,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5767794/?Cr=426
SHRM-AD-5767794,370Z - 2017 Nissan 370Z NISMO Z34 Manual,age,age,1,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5767794/?Cr=426
SHRM-AD-5769513,370Z - 2017 Nissan 370Z NISMO Z34 Manual,price,price,68778,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5769513/?Cr=333
SHRM-AD-5769513,370Z - 2017 Nissan 370Z NISMO Z34 Manual,milage,milage,0,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5769513/?Cr=333
SHRM-AD-5769513,370Z - 2017 Nissan 370Z NISMO Z34 Manual,age,age,1,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5769513/?Cr=333
SHRM-AD-5767472,370Z - 2017 Nissan 370Z NISMO Z34 Manual,price,price,68778,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5767472/?Cr=306
SHRM-AD-5767472,370Z - 2017 Nissan 370Z NISMO Z34 Manual,milage,milage,0,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5767472/?Cr=306
SHRM-AD-5767472,370Z - 2017 Nissan 370Z NISMO Z34 Manual,age,age,1,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5767472/?Cr=306
SHRM-AD-5767795,370Z - 2017 Nissan 370Z NISMO Z34 Manual,price,price,68778,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5767795/?Cr=430
SHRM-AD-5767795,370Z - 2017 Nissan 370Z NISMO Z34 Manual,milage,milage,0,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5767795/?Cr=430
SHRM-AD-5767795,370Z - 2017 Nissan 370Z NISMO Z34 Manual,age,age,1,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5767795/?Cr=430
SHRM-AD-5769774,370Z - 2017 Nissan 370Z NISMO Z34 Manual,price,price,68778,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5769774/?Cr=325
SHRM-AD-5769774,370Z - 2017 Nissan 370Z NISMO Z34 Manual,milage,milage,0,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5769774/?Cr=325
SHRM-AD-5769774,370Z - 2017 Nissan 370Z NISMO Z34 Manual,age,age,1,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5769774/?Cr=325
OAG-AD-15567445,370Z - 2017 Nissan 370Z NISMO Z34 Auto,price,price,68990,https://www.carsales.com.au/dealer/details/Nissan-370Z-2017/OAG-AD-15567445/?Cr=226
OAG-AD-15567445,370Z - 2017 Nissan 370Z NISMO Z34 Auto,milage,milage,20,https://www.carsales.com.au/dealer/details/Nissan-370Z-2017/OAG-AD-15567445/?Cr=226
OAG-AD-15567445,370Z - 2017 Nissan 370Z NISMO Z34 Auto,age,age,1,https://www.carsales.com.au/dealer/details/Nissan-370Z-2017/OAG-AD-15567445/?Cr=226
SHRM-AD-5779218,370Z - 2017 Nissan 370Z NISMO Z34 Manual,price,price,69273,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5779218/?Cr=433
SHRM-AD-5779218,370Z - 2017 Nissan 370Z NISMO Z34 Manual,milage,milage,0,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5779218/?Cr=433
SHRM-AD-5779218,370Z - 2017 Nissan 370Z NISMO Z34 Manual,age,age,1,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5779218/?Cr=433
SSE-AD-4951467,350Z - 2003 Nissan 350Z Track Z33 Manual,price,price,11500,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-4951467/?Cr=412
SSE-AD-4951467,350Z - 2003 Nissan 350Z Track Z33 Manual,milage,milage,204000,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-4951467/?Cr=412
SSE-AD-4951467,350Z - 2003 Nissan 350Z Track Z33 Manual,age,age,15,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-4951467/?Cr=412
SSE-AD-5215648,350Z - 2003 Nissan 350Z Track Z33 Manual,price,price,11500,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-5215648/?Cr=360
SSE-AD-5215648,350Z - 2003 Nissan 350Z Track Z33 Manual,milage,milage,205000,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-5215648/?Cr=360
SSE-AD-5215648,350Z - 2003 Nissan 350Z Track Z33 Manual,age,age,15,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-5215648/?Cr=360
OAG-AD-15090952,370Z - 2017 Nissan 370Z NISMO Z34 Auto,price,price,68888,https://www.carsales.com.au/demo/details/Nissan-370Z-2017/OAG-AD-15090952/?Cr=19
OAG-AD-15090952,370Z - 2017 Nissan 370Z NISMO Z34 Auto,milage,milage,3283,https://www.carsales.com.au/demo/details/Nissan-370Z-2017/OAG-AD-15090952/?Cr=19
OAG-AD-15090952,370Z - 2017 Nissan 370Z NISMO Z34 Auto,age,age,1,https://www.carsales.com.au/demo/details/Nissan-370Z-2017/OAG-AD-15090952/?Cr=19
SSE-AD-371094,350Z - 2003 Nissan 350Z Touring Z33 Auto,price,price,22888,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-371094/?Cr=273
SSE-AD-371094,350Z - 2003 Nissan 350Z Touring Z33 Auto,milage,milage,149888,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-371094/?Cr=273
SSE-AD-371094,350Z - 2003 Nissan 350Z Touring Z33 Auto,age,age,15,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-371094/?Cr=273
OAG-AD-15548389,350Z - 2003 Nissan 350Z Track Z33 Manual,price,price,10990,https://www.carsales.com.au/dealer/details/Nissan-350Z-2003/OAG-AD-15548389/?Cr=216
OAG-AD-15548389,350Z - 2003 Nissan 350Z Track Z33 Manual,milage,milage,210738,https://www.carsales.com.au/dealer/details/Nissan-350Z-2003/OAG-AD-15548389/?Cr=216
OAG-AD-15548389,350Z - 2003 Nissan 350Z Track Z33 Manual,age,age,15,https://www.carsales.com.au/dealer/details/Nissan-350Z-2003/OAG-AD-15548389/?Cr=216
SHRM-AD-5721203,370Z - 2017 Nissan 370Z Z34 Auto,price,price,70555,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721203/?Cr=323
SHRM-AD-5721203,370Z - 2017 Nissan 370Z Z34 Auto,milage,milage,0,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721203/?Cr=323
SHRM-AD-5721203,370Z - 2017 Nissan 370Z Z34 Auto,age,age,1,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721203/?Cr=323
SHRM-AD-5721201,370Z - 2017 Nissan 370Z Z34 Auto,price,price,70555,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721201/?Cr=326
SHRM-AD-5721201,370Z - 2017 Nissan 370Z Z34 Auto,milage,milage,0,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721201/?Cr=326
SHRM-AD-5721201,370Z - 2017 Nissan 370Z Z34 Auto,age,age,1,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721201/?Cr=326
SHRM-AD-5721199,370Z - 2017 Nissan 370Z Z34 Auto,price,price,70555,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721199/?Cr=304
SHRM-AD-5721199,370Z - 2017 Nissan 370Z Z34 Auto,milage,milage,0,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721199/?Cr=304
SHRM-AD-5721199,370Z - 2017 Nissan 370Z Z34 Auto,age,age,1,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721199/?Cr=304
SHRM-AD-5721202,370Z - 2017 Nissan 370Z Z34 Auto,price,price,70555,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721202/?Cr=341
SHRM-AD-5721202,370Z - 2017 Nissan 370Z Z34 Auto,milage,milage,0,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721202/?Cr=341
SHRM-AD-5721202,370Z - 2017 Nissan 370Z Z34 Auto,age,age,1,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721202/?Cr=341
SHRM-AD-5721200,370Z - 2017 Nissan 370Z Z34 Auto,price,price,70555,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721200/?Cr=355
SHRM-AD-5721200,370Z - 2017 Nissan 370Z Z34 Auto,milage,milage,0,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721200/?Cr=355
SHRM-AD-5721200,370Z - 2017 Nissan 370Z Z34 Auto,age,age,1,https://www.carsales.com.au/bnc/details/Nissan-370Z-2017/SHRM-AD-5721200/?Cr=355
SSE-AD-5162686,350Z - 2003 Nissan 350Z Track Z33 Auto,price,price,10900,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-5162686/?Cr=295
SSE-AD-5162686,350Z - 2003 Nissan 350Z Track Z33 Auto,milage,milage,213940,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-5162686/?Cr=295
SSE-AD-5162686,350Z - 2003 Nissan 350Z Track Z33 Auto,age,age,15,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-5162686/?Cr=295
SSE-AD-5162686,350Z - 2003 Nissan 350Z Track Z33 Auto,price,price,10900,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-5162686/?Cr=295
SSE-AD-5162686,350Z - 2003 Nissan 350Z Track Z33 Auto,milage,milage,213940,https://www.carsales.com.au/private/details/Nissan-350Z-2003/SSE-AD-5162686/?Cr=295
